0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.55031395,-0.5629068,0.8332613,-1.3747528,-1.2430782,-1.5425012,0.72083914,-2.208971,-1.1075795,-0.66521037,0.32043844,1.018365,-1.717672,-0.017170977,0.098736785,-0.77878016,0.7744369,-0.37815008,0.20047952,0.058411226,0.13844196,-0.12758344,-0.027889855,-0.31023768,0.20308322,0.86088043,0.8107947,1.6768364,0.10686876,1.4799341,2.249002,-0.9384376
-1.3657925,0.1719175,0.16497262,-0.08557217,1.2005185,0.66763985,2.253482,0.006799643,0.17481235,-0.21428944,1.1293962,-1.4480885,0.3327523,-0.9922849,1.1104239,1.5611368,-1.0541728,0.9019382,0.6774088,0.23659056,-1.1672746,2.5064905,-0.21297064,-0.31899148,-0.65780693,1.4291466,-0.6935462,0.29117596,0.10224874,1.3002498,0.20960031,1.9195966
1.0371816,2.2214198,-0.21987908,-1.8237679,1.2479414,-0.1926408,0.4208069,0.8529786,-0.19771795,0.351327,-1.3240927,0.14355712,-1.0836684,1.5858194,-0.56496525,0.9104066,-0.058062933,0.5427066,-1.2173119,0.43645886,-1.0366572,0.8714449,0.031698324,1.2207663,0.823744,-0.7713409,-1.3470088,0.72347033,-0.545077,-0.6805916,-0.5367823,-1.3319981
0.03853317,-1.9177638,0.36262807,-1.3967199,1.2413495,-0.7352318,-0.13642476,-0.092568494,-0.07423661,-0.06684779,-0.15849751,0.55090976,2.4901607,0.12347607,0.63693327,-0.4533635,-0.07623633,-0.27766213,-1.827924,1.5989305,0.5011713,0.3905769,0.64082724,0.33276019,0.8368043,1.1942807,-1.8001137,-0.12845302,0.85446477,-0.60260147,0.96635675,1.1269634
-0.6295104,-0.36385763,-0.177869,-0.12854937,1.0714546,2.1560574,-0.19143413,-0.21326584,0.11685693,-2.9875755,-0.9543337,0.51635665,1.2755353,0.75562227,-0.6319683,-0.12808578,0.8297681,-0.028856311,0.7175626,0.18138,-0.31149247,0.77102023,2.1799872,-1.0761285,0.49683428,0.9844692,-0.14440335,1.4951773,-0.6677422,-0.62422633,2.6633365,1.3490082
-0.19752598,-0.6934282,1.5979335,1.8006407,0.4927477,1.328501,0.0043875542,0.6554571,-0.5799151,-0.5537509,-1.1175585,1.1438001,1.596413,1.1516664,-1.9511442,-0.05085554,0.25199395,-0.31603912,-1.6789802,-0.57573146,-0.11494311,1.3693322,0.7070701,0.7821796,-1.7289896,-0.50958884,-0.118903786,2.1654253,0.061705235,-1.6620661,-1.1472868,-1.631101
-0.58137506,1.1337644,-1.3709315,-0.97072303,-1.7371094,1.4834912,-0.8292511,-1.9023864,0.73944664,-0.6630988,1.9200104,0.46937242,0.029021455,-0.9141247,-0.7501434,1.120998,-0.75170493,-1.1922085,0.46752527,-0.19668518,-2.802469,-0.5767113,1.4768271,0.8656576,1.6497437,0.05706321,1.7043223,0.14078605,-0.058128104,0.88930124,0.052553773,-0.81336224
-0.15994951,0.38292605,0.33999407,-0.52389455,-0.18914343,0.53750885,0.2882303,-0.22873577,-0.49001732,1.3807327,-1.3288122,-0.9136188,0.2764674,-0.07405496,0.03678275,0.84158194,-0.66069096,-1.6134548,-0.12455612,-0.18036415,-0.18293105,0.9962974,1.3179787,2.2858522,-1.0790453,-1.507877,2.0308278,-0.5407026,-0.49465835,0.4188299,0.7680989,0.19035894
-1.2838978,0.11076894,0.5540717,0.33703414,1.674267,1.382833,2.0256555,1.1687691,0.067132145,1.093953,-0.6588004,0.10079111,1.5372322,-0.8141673,0.9079793,0.83216655,1.0220683,-1.4855984,-0.69785255,-0.12332002,1.1346707,1.0705181,-0.006400418,-0.71277016,-1.1709409,0.05524022,-0.49944794,0.5018184,-0.76461416,1.303411,0.348975,-0.5653157
-1.2839756,-0.39374802,0.106596716,0.4951071,-0.40659285,2.0620897,0.13093798,-1.463126,-1.0557574,0.61204463,0.26798686,0.7522746,-0.6678156,0.5360979,-0.12646274,-1.4719309,0.9018107,0.82782036,-0.86576116,0.9871255,0.34690315,-0.6367889,-0.48245162,3.0191953,-0.5616878,1.9003192,0.09722391,0.6715804,0.2917041,-1.1746234,1.976876,-0.46498564
0.66541624,1.1028471,-1.4629662,-0.44188306,1.6508666,-1.2769364,-1.1718152,2.0733764,0.1861523,-1.3984381,0.050403647,-2.6643548,1.6766113,1.0217011,1.7170506,-0.40201315,1.5052408,0.14707673,-0.65022624,-0.7143871,-0.9199549,-1.9633236,-0.3710888,-0.01982805,0.8653567,-0.5315072,0.21365553,1.6824781,-0.8541765,2.1003006,0.3948843,0.25381958
-0.3807748,-0.9181933,0.6957335,0.21556589,-1.1868159,0.1396413,1.6089088,-0.28150558,-1.1262319,-1.6556027,-0.43453082,-1.4440802,0.18160367,0.44936126,0.6567781,1.1270925,1.0752505,0.31463552,0.36539826,-0.8938114,-1.429123,0.3836072,1.1362536,-0.14911371,0.40468913,0.9562642,-0.63844377,-1.1880376,-0.87026095,1.0945824,0.50590616,-2.1080513
0.7726326,0.22754136,1.0627007,2.0183659,-0.082750365,0.6029421,0.110030115,0.05080037,-0.9745029,1.4766183,0.8598488,0.20819402,0.67419624,0.20736377,-1.403204,0.6070501,0.5423263,-0.09345399,-0.36613274,-0.13012704,2.2021127,-0.12287186,-1.1027693,0.12207133,0.58354175,0.44707775,-1.0634037,1.6986266,-0.077581316,0.09114212,0.8282238,-0.19840598
0.0074191573,0.95831746,1.0464617,-1.1272476,-0.05167009,-0.13407366,-0.49652722,-1.6912911,-1.899763,-0.64858484,0.13909923,-0.124105476,0.7467159,0.3018487,-1.2449979,0.18528916,0.5035179,-1.4004242,-1.3960352,-0.5951294,0.015788425,-1.7083433,-0.7199536,0.110461645,0.9419284,-1.1150657,-0.7581608,-3.4206283,-0.5034521,0.020685168,1.5753461,0.6978626
-1.7717578,-0.38981873,0.17683896,1.8457323,-0.24134308,-0.4020268,0.060922943,1.1536937,0.25868714,0.6618131,1.3085711,-0.047911372,-2.0231748,0.96435255,0.48808765,-2.3635464,0.16755077,-1.4520755,0.47362545,1.0018071,-0.36315116,-0.57548684,0.07380406,1.3908103,-0.38060313,0.21880963,1.0965416,-0.9236282,0.5453483,1.2794673,0.20368358,0.062292203
-0.3011754,0.39992678,0.5961267,-0.26440224,0.5861171,-2.1145658,-1.8542751,-0.88467383,0.6867217,0.025763169,-2.1388664,0.40039593,-1.7701378,0.33069757,-1.4486071,0.1581112,-1.1716459,-0.20789845,1.3218966,0.79965705,0.7385769,-1.1997977,1.5847188,0.76124895,2.2174952,-1.2779077,-0.8299231,0.47482532,0.37035483,1.0749522,0.6852612,-1.2867634
-0.17346558,-0.46883905,1.7408502,-0.98270607,1.3853326,-0.18311878,0.53338754,-0.5190447,0.45781362,1.6511856,-0.15697022,1.3624109,-0.09506607,0.06462306,-0.3849022,-0.16153575,0.047533326,1.1811568,-0.7137024,1.3242078,-1.0708263,0.7622448,-0.6832981,-1.1167225,0.23003715,-0.3564378,0.93753666,0.87534076,-0.59660745,-1.5186582,-0.020972164,-2.2137578
0.5621448,-0.133874,-0.67244005,1.599519,-0.90852475,1.4088638,0.49817875,0.33608627,-0.71451545,-1.1202749,-0.053963043,0.40860862,0.91625553,-0.7342339,0.3904108,0.60515535,0.03697458,0.91702366,3.1189818,0.12398744,-1.4434159,0.22449563,-0.31257957,0.24426691,-0.23590994,-1.3134724,-0.3558067,-0.10026075,-0.3785099,0.9445045,-1.0980101,-0.24607112
0.6967472,0.9359552,0.4094518,-0.2169524,0.16571431,-0.5188404,1.6012026,0.44334322,-1.3205087,1.206194,1.4938891,-0.7413345,-0.35202792,1.3809264,1.1053374,-0.6631013,-0.2610879,0.055890355,0.43317187,-0.058148846,1.0009845,-1.102146,-0.38249302,-0.90433514,-0.8965922,0.8240052,-0.22162105,-0.2324525,0.71519774,-0.35586807,0.40465876,1.263582
-0.5561774,-0.10512396,0.6405304,-0.7609795,-0.48707443,0.3606404,-0.022401432,0.6592459,-1.8028032,0.6059921,-1.6085683,0.44051886,0.48570368,0.9106775,1.7472746,0.63178366,-1.2181127,-0.1101753,0.7136943,-1.3223344,0.04139103,0.030504595,1.9421611,1.0626249,-0.33874482,-0.2527824,-0.33060357,0.00057318306,-0.36746585,2.0379765,-1.0423918,1.127176
-0.7475119,-1.0439374,0.043719642,0.15970133,0.2086304,-0.12144625,0.6501667,0.14339301,1.7859241,-0.8081305,-0.5988834,0.75168705,0.3643207,-1.807064,2.6591346,-0.69890094,-1.1976624,-0.33985978,-0.4974893,-1.4351195,0.711903,-0.5375982,-0.4334847,1.8013121,-0.15989769,-0.039314907,-0.09228937,-0.082386255,-0.42410246,1.5370656,-0.5167778,-2.0446942
-0.23367567,-1.7148285,1.5200554,0.8726916,-1.3880522,1.6205947,0.89186805,1.2757499,-1.2773855,-1.5259864,0.40004417,0.7419569,-0.47075388,-0.6844736,-0.1528533,-1.5270895,-0.18911111,-0.59153897,0.29688954,-1.4489629,0.77668315,0.6440044,1.3652495,0.33961284,-0.72289354,-0.18577224,0.04462629,0.85340774,-0.008902897,1.7398154,0.41668344,-0.060799018
-0.22886205,1.0142084,-1.9610615,0.035446916,-0.66814375,0.058680262,0.6660789,-2.0178022,-0.7247569,1.4515847,1.0659212,1.3906173,-0.22547379,0.587399,1.1083189,-0.7921521,0.2866733,-0.6712306,0.34725276,-1.2530595,-0.24861667,0.16841376,1.5680671,-0.59473634,-1.6840721,-0.10287228,-0.1996705,0.52103484,-0.546566,0.5661771,0.36148992,0.37782434
-0.77587664,-0.03532509,-1.6148107,-1.572928,-2.318083,0.734205,-0.7077557,0.22151533,-1.4419081,-0.6883844,-0.1754765,1.0744317,-1.1500167,0.88277775,-0.48739466,0.11942984,1.6073406,-0.031694163,-0.15257123,-1.0519178,1.2355776,1.8031412,-1.492424,-0.12308487,0.47945666,-0.60261697,1.6783992,-0.71350014,1.0312752,-1.0578424,-0.1992106,-0.0018848353
-0.6508126,0.69584835,-0.8791316,-0.29967952,0.6318893,2.2519226,1.7480658,-0.41326553,-0.83201027,-0.12933013,-0.22596931,0.6236684,-0.60122055,0.25490665,1.5992966,1.4177438,0.018412316,-0.11353478,1.4612017,0.2520869,-1.9936473,0.3094753,0.54659075,-0.7309528,0.08439175,0.6417132,-0.3628253,1.0538872,-0.44889948,-0.7273887,0.21044923,-1.3088359
-0.11607325,0.46159196,0.40606147,0.5811502,-0.3395367,1.4698437,1.2131467,0.44553828,-0.8098044,-1.5866923,-1.4831325,-1.0114377,2.0486505,-2.1481588,-1.0139467,-0.9780937,0.34484982,0.14106344,-1.7689426,-1.4846017,0.9088945,2.0229862,-0.6799685,-0.464478,0.65113,0.49763936,0.56272495,0.41396523,0.3794508,-1.150369,0.5037738,1.9038936
0.7523867,-1.6781527,-1.5561304,1.6458489,-0.10139185,0.6367059,1.3839489,-1.8605891,-1.2922142,0.62986064,-1.0970919,-0.8636452,0.9961363,-0.19411065,-0.980685,-0.7319496,-0.8505465,0.49912503,0.3780879,-1.6736969,-2.2155411,-0.75834453,-0.12212344,-0.16002904,1.1192216,-0.57421386,0.36931863,1.271904,0.818993,0.5283153,1.0033242,-0.78743
-1.0288874,-0.46325475,-0.02110055,-1.0165708,1.6963042,-0.36826944,-0.06196045,-0.8109404,-1.7728033,0.11909404,0.84432054,0.08927423,-0.22889751,0.87464124,1.6880149,-0.34482506,-0.72883385,2.215253,0.86455435,-1.4270122,1.8177636,-0.6400409,0.9556606,1.0887556,0.5670615,-0.40846795,0.35445517,-1.3106542,0.22893332,-0.76954883,0.9565732,-0.09761421
1.0200173,-0.6532127,-0.95344573,0.5017292,1.925056,0.0031879623,-0.36888248,1.5846357,0.4538865,0.64140034,-0.9779528,1.3230723,0.10808154,-0.17639852,0.16699806,0.21553873,0.50254536,-1.0694079,0.178231,0.6030989,-1.455079,-1.2765592,-0.04308367,1.0678626,-1.0511729,1.9869083,-1.6784102,1.3475616,-1.2567897,-0.20096557,-0.8393293,0.34354898
-0.9709345,1.4646219,0.33596435,0.96645457,0.35338795,1.693206,-1.1357061,-0.053994413,-1.7606944,-1.5451003,-0.10043313,1.1210853,0.4096794,-2.342915,0.57720023,-0.23308407,-0.023170851,0.54931015,-0.5531853,-0.7241372,0.6482956,-0.7219934,-1.7690442,1.6324328,-0.34887183,-1.0540527,-0.32254297,1.5754284,-0.33873457,-0.8293908,-0.3491507,0.43720222
-0.06747064,-0.62673914,1.5319505,0.48040944,-1.6315894,-0.36079082,1.2426769,-0.5710084,-0.5305722,-0.63999784,0.98440295,-0.23463356,-1.5655762,-0.7520762,-0.32030934,1.7069949,-0.14418827,0.18015058,0.64135146,0.49866617,0.55791205,-0.14115621,-0.4015629,0.6716057,-1.900819,0.77490836,-0.47839624,-0.98963106,-0.91805726,0.7768418,-1.2481894,-0.23863134
1.3373005,0.80656296,-0.6556111,1.1365347,0.6920808,0.3024305,1.0033972,0.60480785,-0.20939505,3.409579,0.15708978,-0.9010856,-0.37949866,0.671029,1.1139657,-0.7108393,-1.2350543,1.7405559,-0.913579,-0.21919373,-0.031468503,-0.56605035,0.4707726,0.83056384,0.17540933,-0.12672819,0.6456841,-0.5859254,-0.46866998,1.8604599,0.48215142,0.2977404
1.3165107,0.30046293,-1.1288673,0.96786946,1.1868956,-0.56586903,0.44312158,-0.48518,-0.90116566,0.5136731,-0.17239098,0.48001462,-1.2572161,-1.6798376,-0.5243788,-0.44776124,-1.073357,-1.9488057,-0.71576524,-0.43236557,-0.16224833,-0.45104563,1.8643728,-0.3327072,0.06679087,-1.2303356,-0.14129803,-1.1139259,-0.4053149,0.9854245,-0.9086003,-1.3466285
0.16846855,-0.17530438,-1.0136179,-1.3958892,0.4458933,-0.13107094,-1.92601,0.60609096,-1.0852724,-0.3418383,-1.5674685,0.15783015,1.3490864,-0.60429937,-1.5126514,-3.353369,-0.76620257,-0.17955679,-1.7450227,0.04659269,-0.6159653,-1.2666701,1.040911,2.5202298,0.17997509,-0.05472205,0.21079329,1.1058469,1.2755351,0.9345254,-0.5110411,0.569602
-0.7499354,1.3425245,0.008729341,-0.41927856,-1.341312,-0.42195645,0.14524835,-1.5860943,0.24588096,-1.0353816,-0.3772156,-1.6147742,0.106664166,1.5065267,0.85787225,-2.4177465,-1.590454,0.32791436,0.7886656,0.49602997,-0.38428554,1.0555005,-1.000777,0.78400844,0.1464776,1.2212192,0.7627954,-1.1653247,1.1042684,0.75482154,-0.18037945,1.2500468
-1.8631946,-0.031033605,-0.4443646,-0.30878484,0.86841166,0.34917316,0.4560141,0.0037999097,0.29991725,1.0075464,1.7717216,-0.5707929,0.40804473,0.37713623,0.81095934,1.375325,0.20234767,0.1073995,-0.43949735,-0.90960026,-0.44491744,-0.91061205,2.2344284,0.11873859,-0.28321972,1.3493303,1.3258061,3.0218852,-0.5932463,0.44197655,0.69081163,0.3746646
-0.56770945,-1.2641362,-0.85051584,-0.70532465,0.36721197,-0.14260729,-1.4962169,-0.7891863,0.77900547,-1.1232382,0.035311285,-0.74989146,-1.0188342,1.0635229,-1.704659,-0.4002282,1.274202,1.0014093,-0.34010437,-2.3240814,-0.7282814,-0.2266457,-0.14241727,-0.15338342,-0.6155899,0.98834264,-0.54806066,0.5269093,1.0641822,-1.3111359,0.36375293,0.25504047
-0.527601,1.1311086,0.47376317,-0.46635583,-0.5163226,0.7592452,0.97251236,0.7211626,-0.37695822,-0.45068753,-1.0261698,-0.58070123,-0.3963771,0.59895796,0.7277728,-1.0570314,0.60357225,0.19779006,-1.3832641,-0.8345436,0.09796321,-0.62131643,0.27294844,-1.4161597,-0.08327184,-0.7263049,-2.1022236,1.4577544,0.91545206,1.6875896,0.63469803,-0.39087903
-0.16326626,0.81159556,-0.27347723,-0.87325233,-0.64529604,1.8479975,-1.5359554,0.930298,-0.2568367,0.76614815,2.113367,1.837878,0.36995786,0.030382361,0.27243987,1.2825438,-1.19332,0.030612953,0.17548817,-1.1358109,0.4824406,0.104935765,0.84223497,0.36999357,0.09523767,0.90630126,-0.44769254,-0.46143806,-0.39510262,1.097131,0.29011858,-0.95422524
-0.4450099,-0.6774353,0.026589826,1.5245535,0.95187783,0.25392693,0.018358143,0.7336978,2.438246,-0.8291465,-0.44356084,-0.21014398,-0.03272875,2.6989324,0.51489633,-0.2049298,-2.180816,3.7181704,0.19317026,1.2964693,-0.5148069,1.4066242,1.0670321,-1.2549303,0.73457265,1.0540655,0.8104113,-0.61745304,-0.71143174,-0.3472242,0.9383496,-0.44521156
-1.137619,-0.49270925,1.3905611,1.5864666,0.033781487,-0.893745,-0.98576707,1.0473287,-1.6085194,2.1948338,0.75795984,-1.3398938,-1.3626676,-1.7325137,-1.8707186,-1.258798,1.1909326,-0.108273365,-0.6278891,-0.13537423,0.6583548,-1.0006195,-0.81290084,-0.42292643,0.88634694,-0.93670315,-1.5966886,1.3351657,-0.015344018,-0.44401127,0.96671534,0.624383
-0.4470555,-0.6063972,-1.2650625,-0.41521043,-0.18654794,1.1019328,0.93876237,0.2517498,1.327929,0.28402698,-0.7750714,-0.06842719,0.30378106,-0.96432704,-0.0027942997,2.551493,0.5342295,1.1192635,-1.4129503,-1.4409527,-0.16076934,-1.4318728,1.4029403,-1.6115096,0.5307895,-1.5958271,0.30599916,-0.12381099,1.2372242,-1.4068755,-2.6119862,-1.3709666
1.863316,-0.19924967,0.0014400637,0.14602315,-0.69575363,-0.9806191,1.1072918,-0.06037557,2.240397,1.3011153,0.4288988,-0.9085263,-1.0189986,0.23479363,0.0650334,1.124954,-0.010397004,0.7520191,-0.5518452,-0.70529395,0.57943183,1.2369335,-0.55724376,0.13907333,-0.4716358,0.2979294,0.10030984,1.1522311,2.6207495,0.24382052,0.20921347,0.43506724
0.34792936,-0.24135552,0.99339616,-0.5142619,1.1793524,2.198932,-0.50162965,0.34470302,0.11975074,-0.73723376,-1.1642826,1.8938291,0.83780414,-0.02124516,-0.75034535,-1.1335298,0.50100815,0.33157003,-1.6388127,0.32972324,0.024823662,-0.8152692,-1.1758363,0.43825102,1.1134187,-0.828188,1.4810525,-0.7964427,0.069246925,0.13917354,-1.1539161,-0.25054193
-0.5528474,0.10024493,-0.27854818,1.3961306,-1.1436353,-0.0023448826,-0.12114166,0.18593599,1.6304612,0.46455777,-0.6979405,0.093917586,0.13434184,0.20814401,0.6610119,0.30752426,-0.87250483,-1.6877927,-0.024591887,-0.78805906,-2.1455607,0.56317705,-0.48231375,-0.5977541,0.7279023,-0.5770797,-0.4403867,0.6498238,0.031279333,-0.0044910954,0.8207991,-1.5055431
-1.2952838,-1.0181388,0.18643206,-0.5386739,-0.12669267,0.14626163,-1.4990351,-0.83730865,0.2775969,-1.3955609,-0.06125647,-1.5987608,0.9822526,-0.66497386,0.28992003,-1.6339352,-2.1383018,0.45232713,-1.3205957,-0.35694164,-1.1936973,-1.2074573,-0.5741785,0.78177124,-1.624493,2.501552,-0.27217093,-0.22989625,-0.137043,0.67380583,0.90795934,0.18724518
0.82885975,-1.4561527,0.1323623,-0.05767202,-1.4220803,0.40974423,-0.64462423,0.71379226,1.1468893,-0.53470814,-1.6586462,-1.2383606,0.022853622,0.08543849,1.0081257,1.6128249,0.81070775,1.9114181,0.18411274,-0.9551212,0.43441913,-0.015686834,-0.12977988,-0.54576653,0.39741623,0.77222323,-0.43398646,1.4248921,1.1716274,-0.46320075,1.4706544,1.8852388
3.1055496,1.2015803,0.5062842,-0.45379385,-0.58374935,-1.4538215,-0.835898,-1.5271881,-1.0742613,-0.5432663,1.1561203,-0.0034195455,0.3444153,0.72374034,1.5257987,0.29849657,-0.08380544,-0.39865696,0.03932043,0.25501937,-1.8450902,1.8991237,-0.0956967,1.0232611,-0.21706279,-2.6983213,-0.31233847,-0.9167599,0.2297018,-1.1392409,0.021205774,-1.6285679
-0.7964419,0.9695614,-0.93705547,-0.44382668,0.10758236,-1.6367167,-0.6227032,-1.740635,0.28130534,-1.5699722,1.1321988,-0.43107024,0.64395905,-0.2108197,-1.5358627,1.9460952,1.5054811,1.1597967,1.8815302,1.2774041,1.0868835,0.051360697,0.6525278,-2.6772368,-0.9204711,0.25430197,-1.6798129,0.643028,0.06472958,-0.52263826,1.0251124,0.12468676
1.6858497,2.1193242,-0.42300475,0.8337411,0.62969315,1.0469652,-0.13314408,-0.033926398,0.76287675,0.6563883,0.1428839,0.0033106152,-2.5137858,-0.71037173,-1.0780559,0.5682845,-0.628409,-0.69643575,-0.150969,-1.5902561,-1.7795554,-0.1578317,0.15592834,-1.4103019,-0.20921077,-0.79338014,-0.0055427374,0.72363,-0.02756472,0.07175855,-1.1043644,-0.40167207
-1.7651749,-0.99453086,1.3252866,-2.5157604,-0.36381978,0.27976456,0.043345723,-0.9687853,-0.18580271,2.2179055,0.39693278,1.2419477,-0.13577843,-1.9074949,0.2688148,0.52891725,0.54047227,-0.27924922,-0.05255928,0.89371514,0.8636822,-0.25797942,-0.5167442,0.60799646,0.5946072,1.6261129,1.6086832,0.8419418,-1.3400872,0.08965305,-0.30652755,0.09294866
1.1808952,0.44680285,0.37821227,0.6638789,-0.16952957,-0.37210798,0.17389162,-0.21854754,-1.690052,-0.38541275,-0.081714466,-0.10012676,0.73893124,-0.6804757,-0.25467494,-0.20209685,0.40382653,-2.9293056,0.19606352,-1.0463499,-0.53074974,0.4319716,-0.926673,-0.34218454,0.41786447,-0.7775298,1.004059,0.19749129,0.28993964,-0.36260775,-1.195792,-0.8330115
0.8533831,1.3214751,1.5381194,-1.0333605,-1.6024778,0.46213976,0.7173998,0.70916194,-0.22122078,-0.75154555,-0.32894364,0.025496606,-1.8572227,0.17373352,-1.8145865,1.0485007,-1.7353479,1.201812,-1.5001571,0.68556505,1.3582107,0.6804722,0.8846724,0.36779696,-1.564698,1.6809381,-2.2228744,-0.17973734,0.86399573,-0.99832463,-0.6339139,0.8404077
0.61837226,-0.7420624,-0.33289525,0.10912946,-2.1069708,0.15656471,-2.7697043,-0.56236386,0.5609859,0.47222522,0.3908858,-0.87226075,0.509544,2.6039314,0.53855664,-1.0474796,-0.76179063,-1.3226547,-2.3586435,-0.5020728,-1.2508398,0.010462733,0.33016968,1.1482735,0.7225141,1.3315849,-0.06611378,-0.9696934,0.32014206,1.7826954,-0.30325827,-0.45576108
0.35456657,-0.1292412,-1.6486647,1.1746664,0.22906281,-0.041646384,-0.03438487,0.87054306,-0.1686087,0.501946,0.33643484,0.9659096,0.5085287,0.66544616,-0.8453967,-0.10093859,0.29125014,0.49155354,-1.2780418,0.7527206,-1.593128,0.95009786,-1.3137431,-0.5019618,-0.33246005,-1.2651821,0.35687086,0.7897031,-1.9287928,-1.3057685,-1.8763839,-0.5856019
-0.32103303,0.19084641,1.1858263,1.707068,-0.6887249,-0.23990388,0.5675373,-0.29555628,0.27445933,2.094146,1.2614893,0.043264005,0.0013382634,-1.51599,0.5720425,0.097491935,-0.7791238,-0.51379716,0.9989875,-2.0109022,-1.8505784,-0.91660476,0.62995875,0.59325355,0.39507008,0.66772956,0.5462415,1.0424837,-0.9112086,-1.0481505,0.29831076,0.23990428
0.10328225,-1.1518844,0.13739778,1.0846833,0.30053025,1.0903908,1.0918843,1.2045505,-0.71764076,-2.8682187,-0.25025997,2.1175256,0.22546488,0.70735097,-1.0902967,-1.2041254,2.2648687,-0.41455153,0.36419708,-0.36746502,0.95969206,-1.022402,0.5505552,0.21564385,-0.35980257,1.7356088,-0.56830895,-0.8824681,0.38173905,-0.21321546,-0.06559062,1.3885254
-0.14694369,0.7600282,-0.037601735,-0.87643456,-0.39948657,-0.4868432,-0.38994426,-0.1395169,-1.4987602,-0.34561998,-0.13815613,1.2044535,-0.5834239,0.65547353,-0.096907474,-0.095502,-0.16625541,-0.19098453,0.27011657,0.30906254,-0.12854786,-0.4214888,-1.6369328,-0.7593912,-0.37463135,0.9853965,0.66857326,-0.037536383,-0.9189305,-0.26571235,2.5491512,-1.7643763
-0.070182234,-0.08829464,-0.23357064,-0.56464857,1.3455185,-2.044569,-0.42491516,-0.7830734,0.10778405,-0.7019214,-0.4583289,0.4994325,-0.5468973,-1.4859393,0.057743434,-0.9856972,1.0244031,-0.89596766,0.22570273,0.09519578,0.6543118,-1.2155914,0.48621202,-0.30686828,0.90112585,-0.23014306,-1.0699985,0.44066477,0.79010516,0.0015648723,-0.24678522,0.3802563
0.3540492,-1.2986593,0.24044707,-0.2805825,-0.33301204,-0.23003863,-0.7954066,0.3565015,-0.24760169,-0.87247235,0.009175135,-1.0248023,1.0334661,-2.2099025,-0.6776818,1.0863723,-1.2080734,0.7771224,0.15869391,0.6389659,0.45222753,-1.0637798,1.1146297,0.65531623,0.16183901,-1.6423388,0.8019206,-1.670851,-0.5036719,-1.7181381,-1.0768836,-1.1062368
0.35142797,0.36999533,-1.3676556,0.14104787,-0.678611,0.76322657,1.2956327,0.5454813,0.81354153,0.2474924,-1.5923929,-0.026089787,-0.38076317,-0.52771896,-0.17730434,-0.4137866,1.5743802,0.4377365,1.7158657,2.5495753,0.33463287,2.070827,0.27789566,-0.46872896,0.21972403,1.4833381,-0.4389731,-0.77425516,0.22251242,-0.79722184,-0.5731865,0.0070087397
0.26997438,0.29250416,1.457923,0.19371766,0.2721581,-1.9594694,0.33260903,-0.0018801598,-1.3522811,-0.21304734,0.52988386,0.84321815,0.88863945,-0.29368824,-0.47624627,1.9006553,-1.0772158,0.28557935,1.6047124,1.1171261,0.9096753,-0.15965483,1.7365161,-0.29292682,0.33996984,-0.0512822,0.29970905,-0.28300557,-2.6280794,-0.53553915,0.12295696,-0.20606998
-0.62067676,-0.5701791,-0.76550853,1.2764417,1.2023677,0.053991612,-0.62115234,0.5802363,1.6453784,-1.9971056,0.7399498,0.6086016,-1.7309443,1.1844718,-1.022751,-2.1339428,1.166283,-0.87911105,0.4562759,0.64121497,-0.10432223,-0.07636883,-0.91852826,-1.9766152,0.5180858,2.5529256,0.017690256,-0.6958647,-0.8188142,-1.0570399,-0.2058201,2.5092437
-0.155149,0.1817083,0.9299619,1.0219235,-0.8105901,1.6153159,0.14556037,0.71474636,0.31321785,-0.21082632,0.21883781,0.6176615,1.3350729,0.870232,0.34314692,-0.8426259,-0.39244327,-0.4233585,0.60461706,1.2400963,1.5470101,-0.28503495,-1.134831,-0.3147727,0.5337174,-0.32739177,-0.4828906,-0.41330224,-0.006513516,-2.3425293,-0.041755743,-0.5551028
0.495415,-0.66680956,0.28817227,-1.1995975,1.2220231,0.6344388,0.12293432,-0.41057667,-1.2375723,0.4209196,1.1500047,-1.440452,0.418203,-0.51864535,1.2163596,-0.81726205,0.47898573,0.46768928,0.39252385,-1.0571364,2.208668,0.1894094,1.6414586,-1.3875024,0.8565658,1.617238,0.6039233,0.7379675,0.84968996,-0.13295761,-1.3592256,-0.21958975
0.47462648,-0.119888104,1.3201547,0.31584495,0.51328385,0.056048308,0.9322993,2.0675495,1.5514969,0.8271003,-1.3431587,1.0730622,1.0139667,1.1538574,0.8459391,0.62083143,0.16074832,-0.6694519,7.17864e-05,0.93416476,-1.0535843,0.19843753,-2.2148979,-1.8315485,0.34126222,0.18165341,-0.39927143,1.1514661,2.1619854,-0.20115346,0.83333665,-0.3209544
0.15535408,-0.46130332,0.19623925,-0.4656026,1.5381668,-0.04782005,-0.27789283,0.27800405,-2.6399856,-0.44711798,-0.3875198,0.39478528,0.27933428,0.19586848,0.5813504,0.82505286,2.0268328,0.4271855,-1.7585062,-0.6727002,-0.8549451,-0.69450074,1.7045109,-0.1585032,-1.3692446,0.05276707,-0.6596113,0.08000159,-0.6368163,0.037766088,-1.1481411,1.8300762
